software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,markers,onTarget,file,markers_symbol
4.1,cluster,5172 DCO Il22 Gly-Gaba_2,50,0.929203539823009,0.9545454545454546,0.84,422,2,8,42,1,['ENSMUSG00000002930'],1.0,cluster_308_DCO_Il22_Gly-Gaba_individual_results.pkl,Ppp1r17
4.1,cluster,5173 DCO Il22 Gly-Gaba_3,50,0.5827067669172932,0.5740740740740741,0.62,401,23,19,31,1,['ENSMUSG00000032035'],0.5528607964515686,cluster_308_DCO_Il22_Gly-Gaba_individual_results.pkl,Ets1
4.1,cluster,5174 DCO Il22 Gly-Gaba_3,50,0.5555555555555556,0.5652173913043478,0.52,404,20,24,26,1,['ENSMUSG00000027971'],0.10162205994129181,cluster_308_DCO_Il22_Gly-Gaba_individual_results.pkl,Ndst4
4.1,cluster,5175 DCO Il22 Gly-Gaba_3,34,0.42105263157894735,0.41025641025641024,0.47058823529411764,417,23,18,16,1,['ENSMUSG00000043850'],0.0,cluster_308_DCO_Il22_Gly-Gaba_individual_results.pkl,Clrn1
4.1,cluster,5176 DCO Il22 Gly-Gaba_3,50,0.847826086956522,0.8666666666666667,0.78,418,6,11,39,1,['ENSMUSG00000029304'],1.0,cluster_308_DCO_Il22_Gly-Gaba_individual_results.pkl,Spp1
4.1,cluster,5177 CB PLI Gly-Gaba_1,50,0.5291970802919709,0.5178571428571429,0.58,348,27,21,29,1,['ENSMUSG00000015134'],0.7114806175231934,cluster_309_CB_PLI_Gly-Gaba_individual_results.pkl,Aldh1a3
4.1,cluster,5178 CB PLI Gly-Gaba_1,50,0.4848484848484848,0.45714285714285713,0.64,337,38,18,32,1,['ENSMUSG00000000303'],0.13019360601902008,cluster_309_CB_PLI_Gly-Gaba_individual_results.pkl,Cdh1
4.1,cluster,5179 CB PLI Gly-Gaba_1,45,0.5485232067510548,0.5416666666666666,0.5777777777777777,358,22,19,26,1,['ENSMUSG00000020732'],1.0,cluster_309_CB_PLI_Gly-Gaba_individual_results.pkl,Rab37
4.1,cluster,5180 CB PLI Gly-Gaba_2,50,0.6460674157303372,0.71875,0.46,366,9,27,23,1,['ENSMUSG00000031492'],0.0,cluster_309_CB_PLI_Gly-Gaba_individual_results.pkl,Chrnb3
4.1,cluster,5181 CB PLI Gly-Gaba_2,30,0.8,0.8,0.8,389,6,6,24,1,['ENSMUSG00000075270'],1.0,cluster_309_CB_PLI_Gly-Gaba_individual_results.pkl,Pde11a
4.1,cluster,5182 CB PLI Gly-Gaba_2,50,0.6446540880503145,0.6119402985074627,0.82,349,26,9,41,1,['ENSMUSG00000053025'],0.1885065883398056,cluster_309_CB_PLI_Gly-Gaba_individual_results.pkl,Sv2b
4.1,cluster,5183 CB PLI Gly-Gaba_3,50,0.8241758241758241,0.9090909090909091,0.6,372,3,20,30,1,['ENSMUSG00000030551'],1.0,cluster_309_CB_PLI_Gly-Gaba_individual_results.pkl,Nr2f2
4.1,cluster,5184 CB PLI Gly-Gaba_3,50,0.9448818897637795,0.9411764705882353,0.96,372,3,2,48,1,['ENSMUSG00000036357'],1.0,cluster_309_CB_PLI_Gly-Gaba_individual_results.pkl,Gpr101
4.1,cluster,5185 CB PLI Gly-Gaba_4,50,0.9459459459459459,0.9767441860465116,0.84,374,1,8,42,1,['ENSMUSG00000034634'],1.0,cluster_309_CB_PLI_Gly-Gaba_individual_results.pkl,Ly6d
4.1,cluster,5186 CBX Golgi Gly-Gaba_1,50,0.6958762886597939,0.75,0.54,41,9,23,27,1,['ENSMUSG00000097482'],1.0,cluster_310_CBX_Golgi_Gly-Gaba_individual_results.pkl,Gm17634
4.1,cluster,5187 CBX Golgi Gly-Gaba_1,50,0.564516129032258,0.6176470588235294,0.42,37,13,29,21,1,['ENSMUSG00000030109'],0.4834940731525421,cluster_310_CBX_Golgi_Gly-Gaba_individual_results.pkl,Slc6a12
4.1,cluster,5188 CBX MLI Megf11 Gaba_1,50,0.5769230769230769,0.5294117647058824,0.9,110,40,5,45,1,['ENSMUSG00000047161'],0.5427019596099854,cluster_311_CBX_MLI_Megf11_Gaba_individual_results.pkl,Chst9
4.1,cluster,5189 CBX MLI Megf11 Gaba_1,50,0.708955223880597,0.9047619047619048,0.38,148,2,31,19,1,['ENSMUSG00000039728'],0.0,cluster_311_CBX_MLI_Megf11_Gaba_individual_results.pkl,Slc6a5
4.1,cluster,5190 CBX MLI Megf11 Gaba_2,50,0.6451612903225806,0.6153846153846154,0.8,125,25,10,40,1,['ENSMUSG00000017978'],0.32940873503685,cluster_311_CBX_MLI_Megf11_Gaba_individual_results.pkl,Cadps2
4.1,cluster,5191 CBX MLI Megf11 Gaba_2,50,0.5845771144278608,0.5340909090909091,0.94,109,41,3,47,1,['ENSMUSG00000046178'],0.49762821197509766,cluster_311_CBX_MLI_Megf11_Gaba_individual_results.pkl,Nxph1
4.1,cluster,5192 CBX MLI Cdh22 Gaba_1,50,0.0,0.0,0.0,0,0,50,0,1,['ENSMUSG00000026834'],0.0,cluster_312_CBX_MLI_Cdh22_Gaba_individual_results.pkl,Acvr1c
4.1,cluster,5193 CBX Purkinje Gaba_1,47,0.6923076923076923,0.7297297297297297,0.574468085106383,107,10,20,27,1,['ENSMUSG00000024529'],1.0,cluster_313_CBX_Purkinje_Gaba_individual_results.pkl,Lox
4.1,cluster,5194 CBX Purkinje Gaba_1,50,0.49270072992700725,0.48214285714285715,0.54,85,29,23,27,1,['ENSMUSG00000021732'],0.29735156893730164,cluster_313_CBX_Purkinje_Gaba_individual_results.pkl,Fgf10
4.1,cluster,5195 CBX Purkinje Gaba_2,17,0.7865168539325843,0.7777777777777778,0.8235294117647058,143,4,3,14,1,['ENSMUSG00000050840'],1.0,cluster_313_CBX_Purkinje_Gaba_individual_results.pkl,Cdh20
4.1,cluster,5196 CBX Purkinje Gaba_2,50,0.30612244897959184,0.5,0.12,108,6,44,6,1,['ENSMUSG00000061878'],0.0,cluster_313_CBX_Purkinje_Gaba_individual_results.pkl,Sphk1
4.1,cluster,5197 CB Granule Glut_1,50,0.49516908212560384,0.45054945054945056,0.82,150,50,9,41,1,['ENSMUSG00000026686'],0.3286695182323456,cluster_314_CB_Granule_Glut_individual_results.pkl,Lmx1a
4.1,cluster,5198 CB Granule Glut_1,50,0.6962025316455696,0.8148148148148148,0.44,195,5,28,22,1,['ENSMUSG00000039488'],0.0,cluster_314_CB_Granule_Glut_individual_results.pkl,Cntn5
4.1,cluster,5199 CB Granule Glut_1,50,0.7967032967032965,0.8787878787878788,0.58,196,4,21,29,1,['ENSMUSG00000021219'],1.0,cluster_314_CB_Granule_Glut_individual_results.pkl,Rgs6
4.1,cluster,5200 CB Granule Glut_2,50,0.41450777202072536,0.38095238095238093,0.64,148,52,18,32,1,['ENSMUSG00000047261'],0.46818816661834717,cluster_314_CB_Granule_Glut_individual_results.pkl,Gap43
4.1,cluster,5201 CB Granule Glut_2,50,0.7608695652173914,0.9545454545454546,0.42,199,1,29,21,1,['ENSMUSG00000032452'],1.0,cluster_314_CB_Granule_Glut_individual_results.pkl,Clstn2
4.1,cluster,5202 DCO UBC Glut_1,50,0.7692307692307692,0.8484848484848485,0.56,145,5,22,28,1,['ENSMUSG00000070366'],1.0,cluster_315_DCO_UBC_Glut_individual_results.pkl,Plpp4
4.1,cluster,5203 DCO UBC Glut_1,50,0.813953488372093,0.8076923076923077,0.84,140,10,8,42,1,['ENSMUSG00000060961'],1.0,cluster_315_DCO_UBC_Glut_individual_results.pkl,Slc4a4
4.1,cluster,5204 DCO UBC Glut_1,50,0.4633204633204632,0.41025641025641024,0.96,81,69,2,48,1,['ENSMUSG00000003657'],0.3093535602092743,cluster_315_DCO_UBC_Glut_individual_results.pkl,Calb2
4.1,cluster,5205 DCO UBC Glut_1,50,0.8064516129032258,0.8823529411764706,0.6,146,4,20,30,1,['ENSMUSG00000035258'],1.0,cluster_315_DCO_UBC_Glut_individual_results.pkl,Abi3bp
4.1,cluster,5206 Bergmann NN_1,50,0.0,0.0,0.0,0,0,50,0,1,['ENSMUSG00000026424'],1.0,cluster_316_Bergmann_NN_individual_results.pkl,Gpr37l1
4.1,cluster,5207 Astro-CB NN_1,50,0.0,0.0,0.0,0,0,50,0,1,['ENSMUSG00000042096'],0.0,cluster_317_Astro-CB_NN_individual_results.pkl,Dao
4.1,cluster,5208 Astro-NT NN_1,50,0.74,0.74,0.74,405,13,13,37,1,['ENSMUSG00000021903'],1.0,cluster_318_Astro-NT_NN_individual_results.pkl,Galnt15
4.1,cluster,5209 Astro-NT NN_1,50,0.576923076923077,0.75,0.3,413,5,35,15,1,['ENSMUSG00000020264'],0.0,cluster_318_Astro-NT_NN_individual_results.pkl,Slc36a2
4.1,cluster,5210 Astro-NT NN_1,50,0.38922155688622756,0.36619718309859156,0.52,373,45,24,26,1,['ENSMUSG00000026683'],0.0,cluster_318_Astro-NT_NN_individual_results.pkl,Nuf2
4.1,cluster,5211 Astro-NT NN_1,50,0.6097560975609757,0.6122448979591837,0.6,399,19,20,30,1,['ENSMUSG00000093460'],1.0,cluster_318_Astro-NT_NN_individual_results.pkl,Six3os1
4.1,cluster,5212 Astro-NT NN_1,50,0.3435114503816794,0.33962264150943394,0.36,383,35,32,18,1,['ENSMUSG00000033854'],0.17340336740016937,cluster_318_Astro-NT_NN_individual_results.pkl,Kcnk10
4.1,cluster,5213 Astro-NT NN_1,18,0.5612244897959184,0.55,0.6111111111111112,441,9,7,11,1,['ENSMUSG00000027684'],1.0,cluster_318_Astro-NT_NN_individual_results.pkl,Mecom
4.1,cluster,5214 Astro-NT NN_2,50,0.3374233128834356,0.3188405797101449,0.44,371,47,28,22,1,['ENSMUSG00000033981'],0.0,cluster_318_Astro-NT_NN_individual_results.pkl,Gria2
4.1,cluster,5215 Astro-NT NN_2,50,0.5232558139534883,1.0,0.18,418,0,41,9,1,['ENSMUSG00000058153'],0.5562856197357178,cluster_318_Astro-NT_NN_individual_results.pkl,Sez6l
4.1,cluster,5216 Astro-NT NN_2,50,0.46703296703296704,0.5151515151515151,0.34,402,16,33,17,1,['ENSMUSG00000029381'],0.5211160778999329,cluster_318_Astro-NT_NN_individual_results.pkl,Shroom3
4.1,cluster,5217 Astro-NT NN_2,50,0.5555555555555556,0.5652173913043478,0.52,398,20,24,26,1,['ENSMUSG00000107638'],1.0,cluster_318_Astro-NT_NN_individual_results.pkl,Gm30524
4.1,cluster,5218 Astro-TE NN_1,50,0.28666666666666674,0.24571428571428572,0.86,428,132,7,43,1,['ENSMUSG00000026697'],0.0,cluster_319_Astro-TE_NN_individual_results.pkl,Myoc
4.1,cluster,5219 Astro-TE NN_1,50,0.3877005347593583,0.35802469135802467,0.58,508,52,21,29,1,['ENSMUSG00000020684'],0.522722601890564,cluster_319_Astro-TE_NN_individual_results.pkl,Rasl10b
4.1,cluster,5220 Astro-TE NN_1,50,0.32152230971128604,0.2752808988764045,0.98,431,129,1,49,1,['ENSMUSG00000026697'],0.0,cluster_319_Astro-TE_NN_individual_results.pkl,Myoc
4.1,cluster,5221 Astro-TE NN_1,50,0.34632034632034625,0.3106796116504854,0.64,489,71,18,32,1,['ENSMUSG00000022208'],1.0,cluster_319_Astro-TE_NN_individual_results.pkl,Jph4
4.1,cluster,5222 Astro-TE NN_2,50,0.7758620689655171,0.8709677419354839,0.54,556,4,23,27,1,['ENSMUSG00000032452'],1.0,cluster_319_Astro-TE_NN_individual_results.pkl,Clstn2
4.1,cluster,5223 Astro-TE NN_2,10,0.4878048780487805,0.4444444444444444,0.8,590,10,2,8,1,['ENSMUSG00000026355'],1.0,cluster_319_Astro-TE_NN_individual_results.pkl,Mcm6
4.1,cluster,5224 Astro-TE NN_3,50,0.5223880597014926,0.6666666666666666,0.28,553,7,36,14,1,['ENSMUSG00000029371'],0.33969199657440186,cluster_319_Astro-TE_NN_individual_results.pkl,Cxcl5
4.1,cluster,5225 Astro-TE NN_3,50,0.352112676056338,0.3191489361702128,0.6,496,64,20,30,1,['ENSMUSG00000015484'],0.11850067228078842,cluster_319_Astro-TE_NN_individual_results.pkl,Fam163a
4.1,cluster,5226 Astro-TE NN_3,50,0.5254777070063694,0.5,0.66,527,33,17,33,1,['ENSMUSG00000036972'],1.0,cluster_319_Astro-TE_NN_individual_results.pkl,Zic4
4.1,cluster,5227 Astro-TE NN_3,50,0.6474820143884892,0.631578947368421,0.72,539,21,14,36,1,['ENSMUSG00000030905'],0.5686284899711609,cluster_319_Astro-TE_NN_individual_results.pkl,Crym
4.1,cluster,5228 Astro-TE NN_4,50,0.5102040816326531,0.4918032786885246,0.6,529,31,20,30,1,['ENSMUSG00000109097'],1.0,cluster_319_Astro-TE_NN_individual_results.pkl,Gm29683
4.1,cluster,5229 Astro-TE NN_5,50,0.3723404255319149,0.3620689655172414,0.42,523,37,29,21,1,['ENSMUSG00000031548'],0.0,cluster_319_Astro-TE_NN_individual_results.pkl,Sfrp1
4.1,cluster,5230 Astro-TE NN_5,50,0.747422680412371,0.8055555555555556,0.58,553,7,21,29,1,['ENSMUSG00000053399'],1.0,cluster_319_Astro-TE_NN_individual_results.pkl,Adamts18
4.1,cluster,5231 Astro-OLF NN_1,50,0.3402366863905325,0.3194444444444444,0.46,201,49,27,23,1,['ENSMUSG00000024810'],0.0,cluster_320_Astro-OLF_NN_individual_results.pkl,Il33
4.1,cluster,5232 Astro-OLF NN_1,50,0.8999999999999999,0.9,0.9,245,5,5,45,1,['ENSMUSG00000039954'],1.0,cluster_320_Astro-OLF_NN_individual_results.pkl,Stk32a
4.1,cluster,5233 Astro-OLF NN_2,50,0.42253521126760557,0.5217391304347826,0.24,239,11,38,12,1,['ENSMUSG00000040740'],0.0,cluster_320_Astro-OLF_NN_individual_results.pkl,Slc25a34
4.1,cluster,5234 Astro-OLF NN_2,50,0.4452054794520548,0.5416666666666666,0.26,239,11,37,13,1,['ENSMUSG00000055471'],0.0,cluster_320_Astro-OLF_NN_individual_results.pkl,Alk
4.1,cluster,5235 Astro-OLF NN_3,50,0.7142857142857143,0.7878787878787878,0.52,243,7,24,26,1,['ENSMUSG00000026051'],1.0,cluster_320_Astro-OLF_NN_individual_results.pkl,Ecrg4
4.1,cluster,5236 Astro-OLF NN_3,50,0.4968944099378882,0.47058823529411764,0.64,214,36,18,32,1,['ENSMUSG00000031548'],0.17529746890068054,cluster_320_Astro-OLF_NN_individual_results.pkl,Sfrp1
4.1,cluster,5237 Astroependymal NN_1,50,0.5,0.5111111111111111,0.46,228,22,27,23,1,['ENSMUSG00000040055'],0.5297579765319824,cluster_321_Astroependymal_NN_individual_results.pkl,Gjb6
4.1,cluster,5238 Astroependymal NN_1,50,0.5412371134020619,0.5833333333333334,0.42,235,15,29,21,1,['ENSMUSG00000024526'],1.0,cluster_321_Astroependymal_NN_individual_results.pkl,Cidea
4.1,cluster,5239 Astroependymal NN_1,50,0.49319727891156456,0.47540983606557374,0.58,218,32,21,29,1,['ENSMUSG00000038805'],0.49685540795326233,cluster_321_Astroependymal_NN_individual_results.pkl,Six3
4.1,cluster,5240 Astroependymal NN_2,50,0.9689922480620154,0.9615384615384616,1.0,248,2,0,50,1,['ENSMUSG00000020218'],1.0,cluster_321_Astroependymal_NN_individual_results.pkl,Wif1
4.1,cluster,5241 Astroependymal NN_3,50,0.5747126436781609,0.6451612903225806,0.4,239,11,30,20,1,['ENSMUSG00000109097'],0.0,cluster_321_Astroependymal_NN_individual_results.pkl,Gm29683
4.1,cluster,5242 Astroependymal NN_3,50,0.7865168539325843,0.875,0.56,246,4,22,28,1,['ENSMUSG00000021879'],1.0,cluster_321_Astroependymal_NN_individual_results.pkl,Dnah12
4.1,cluster,5243 Tanycyte NN_1,50,0.9347826086956523,0.9555555555555556,0.86,313,2,7,43,1,['ENSMUSG00000022025'],1.0,cluster_322_Tanycyte_NN_individual_results.pkl,Cnmd
4.1,cluster,5244 Tanycyte NN_1,38,0.8208955223880597,0.9166666666666666,0.5789473684210527,325,2,16,22,1,['ENSMUSG00000024027'],1.0,cluster_322_Tanycyte_NN_individual_results.pkl,Glp1r
4.1,cluster,5245 Tanycyte NN_2,50,0.7831325301204818,0.896551724137931,0.52,312,3,24,26,1,['ENSMUSG00000031698'],1.0,cluster_322_Tanycyte_NN_individual_results.pkl,Mylk3
4.1,cluster,5246 Tanycyte NN_2,50,0.6321839080459771,0.7096774193548387,0.44,306,9,28,22,1,['ENSMUSG00000072487'],0.0,cluster_322_Tanycyte_NN_individual_results.pkl,Mroh5
4.1,cluster,5247 Tanycyte NN_2,50,0.5620155038759689,0.5576923076923077,0.58,292,23,21,29,1,['ENSMUSG00000038168'],0.567348301410675,cluster_322_Tanycyte_NN_individual_results.pkl,P3h2
4.1,cluster,5248 Tanycyte NN_2,36,0.3977272727272727,0.4,0.3888888888888889,308,21,22,14,1,['ENSMUSG00000021848'],0.0,cluster_322_Tanycyte_NN_individual_results.pkl,Otx2
4.1,cluster,5249 Tanycyte NN_2,50,0.5181347150259067,0.47619047619047616,0.8,271,44,10,40,1,['ENSMUSG00000058897'],0.17275695502758026,cluster_322_Tanycyte_NN_individual_results.pkl,Col25a1
4.1,cluster,5250 Tanycyte NN_3,41,0.4761904761904761,0.4482758620689655,0.6341463414634146,292,32,15,26,1,['ENSMUSG00000026051'],1.0,cluster_322_Tanycyte_NN_individual_results.pkl,Ecrg4
4.1,cluster,5251 Ependymal NN_1,50,0.37401574803149606,0.37254901960784315,0.38,480,32,31,19,1,['ENSMUSG00000025491'],0.0,cluster_323_Ependymal_NN_individual_results.pkl,Ifitm1
4.1,cluster,5252 Ependymal NN_1,50,0.5232558139534884,0.5192307692307693,0.54,487,25,23,27,1,['ENSMUSG00000041731'],0.0,cluster_323_Ependymal_NN_individual_results.pkl,Pgm5
4.1,cluster,5253 Ependymal NN_1,47,0.3325942350332594,0.297029702970297,0.6382978723404256,444,71,17,30,1,['ENSMUSG00000027074'],0.29038235545158386,cluster_323_Ependymal_NN_individual_results.pkl,Slc43a3
4.1,cluster,5254 Ependymal NN_1,24,0.8928571428571429,1.0,0.625,538,0,9,15,1,['ENSMUSG00000016458'],1.0,cluster_323_Ependymal_NN_individual_results.pkl,Wt1
4.1,cluster,5255 Ependymal NN_1,50,0.5132450331125827,0.49206349206349204,0.62,480,32,19,31,1,['ENSMUSG00000032085'],1.0,cluster_323_Ependymal_NN_individual_results.pkl,Tagln
4.1,cluster,5256 Ependymal NN_1,50,0.1652892561983471,0.14201183431952663,0.48,367,145,26,24,1,['ENSMUSG00000001827'],0.12320546060800552,cluster_323_Ependymal_NN_individual_results.pkl,Folr1
4.1,cluster,5257 Ependymal NN_1,50,0.3554502369668246,0.3225806451612903,0.6,449,63,20,30,1,['ENSMUSG00000039155'],0.1266416311264038,cluster_323_Ependymal_NN_individual_results.pkl,Cdh26
4.1,cluster,5258 Ependymal NN_1,50,0.37593984962406013,0.37037037037037035,0.4,478,34,30,20,1,['ENSMUSG00000038805'],0.0,cluster_323_Ependymal_NN_individual_results.pkl,Six3
4.1,cluster,5259 Ependymal NN_1,50,0.4484304932735426,0.40404040404040403,0.8,453,59,10,40,1,['ENSMUSG00000002944'],0.12809871137142181,cluster_323_Ependymal_NN_individual_results.pkl,Cd36
4.1,cluster,5260 Ependymal NN_2,41,0.5673758865248227,0.64,0.3902439024390244,512,9,25,16,1,['ENSMUSG00000073418'],0.0,cluster_323_Ependymal_NN_individual_results.pkl,C4b
4.1,cluster,5261 Ependymal NN_2,50,0.8974358974358974,0.9130434782608695,0.84,508,4,8,42,1,['ENSMUSG00000019906'],1.0,cluster_323_Ependymal_NN_individual_results.pkl,Lin7a
4.1,cluster,5262 Ependymal NN_2,50,0.5813953488372091,0.5769230769230769,0.6,490,22,20,30,1,['ENSMUSG00000046782'],0.6203256249427795,cluster_323_Ependymal_NN_individual_results.pkl,Ttc6
4.1,cluster,5263 Hypendymal NN_1,50,0.0,0.0,0.0,0,0,50,0,1,['ENSMUSG00000017723'],1.0,cluster_324_Hypendymal_NN_individual_results.pkl,Wfdc2
4.1,cluster,5264 CHOR NN_1,50,0.9405940594059405,1.0,0.76,50,0,12,38,1,['ENSMUSG00000029174'],1.0,cluster_325_CHOR_NN_individual_results.pkl,Tbc1d1
4.1,cluster,5265 CHOR NN_1,50,0.8620689655172414,0.967741935483871,0.6,49,1,20,30,1,['ENSMUSG00000019935'],1.0,cluster_325_CHOR_NN_individual_results.pkl,Slc17a8
4.1,cluster,5266 OPC NN_1,50,0.48742138364779886,0.4626865671641791,0.62,214,36,19,31,1,['ENSMUSG00000039396'],0.0,cluster_326_OPC_NN_individual_results.pkl,Neil3
4.1,cluster,5267 OPC NN_1,50,0.44041450777202074,0.40476190476190477,0.68,200,50,16,34,1,['ENSMUSG00000039396'],0.0,cluster_326_OPC_NN_individual_results.pkl,Neil3
4.1,cluster,5268 OPC NN_1,50,0.3403755868544601,0.30851063829787234,0.58,185,65,21,29,1,['ENSMUSG00000020950'],1.0,cluster_326_OPC_NN_individual_results.pkl,Foxg1
4.1,cluster,5269 OPC NN_1,50,0.4136690647482014,0.40350877192982454,0.46,216,34,27,23,1,['ENSMUSG00000045672'],0.698465883731842,cluster_326_OPC_NN_individual_results.pkl,Col27a1
4.1,cluster,5270 OPC NN_1,50,0.31725888324873097,0.29069767441860467,0.5,189,61,25,25,1,['ENSMUSG00000045672'],0.23574678599834442,cluster_326_OPC_NN_individual_results.pkl,Col27a1
4.1,cluster,5271 OPC NN_2,50,0.9210526315789475,1.0,0.7,250,0,15,35,1,['ENSMUSG00000029177'],1.0,cluster_326_OPC_NN_individual_results.pkl,Cenpa
4.1,cluster,5272 COP NN_1,50,0.508298755186722,0.4537037037037037,0.98,706,59,1,49,1,['ENSMUSG00000022018'],0.35355833172798157,cluster_327_Oligo_NN_individual_results.pkl,Rgcc
4.1,cluster,5273 COP NN_1,50,0.31456953642384106,0.30158730158730157,0.38,721,44,31,19,1,['ENSMUSG00000073067'],0.276943176984787,cluster_327_Oligo_NN_individual_results.pkl,9130019P16Rik
4.1,cluster,5274 COP NN_1,50,0.39534883720930236,0.35789473684210527,0.68,704,61,16,34,1,['ENSMUSG00000045532'],0.0,cluster_327_Oligo_NN_individual_results.pkl,C1ql1
4.1,cluster,5275 COP NN_1,50,0.18602540834845735,0.155893536121673,0.82,543,222,9,41,1,['ENSMUSG00000021835'],0.15483786165714264,cluster_327_Oligo_NN_individual_results.pkl,Bmp4
4.1,cluster,5276 COP NN_1,50,0.3136882129277566,0.2773109243697479,0.66,679,86,17,33,1,['ENSMUSG00000050830'],0.0,cluster_327_Oligo_NN_individual_results.pkl,Vwc2
4.1,cluster,5277 COP NN_1,50,0.2978723404255319,0.26666666666666666,0.56,688,77,22,28,1,['ENSMUSG00000032532'],0.14956121146678925,cluster_327_Oligo_NN_individual_results.pkl,Cck
4.1,cluster,5278 NFOL NN_2,15,0.23076923076923075,0.2,0.6,764,36,6,9,1,['ENSMUSG00000030209'],0.08529219031333923,cluster_327_Oligo_NN_individual_results.pkl,Grin2b
4.1,cluster,5279 NFOL NN_2,50,0.5704697986577181,0.5483870967741935,0.68,737,28,16,34,1,['ENSMUSG00000045608'],0.5934008955955505,cluster_327_Oligo_NN_individual_results.pkl,Dbx2
4.1,cluster,5280 NFOL NN_2,50,0.360082304526749,0.3211009174311927,0.7,691,74,15,35,1,['ENSMUSG00000026475'],0.1260780543088913,cluster_327_Oligo_NN_individual_results.pkl,Rgs16
4.1,cluster,5281 NFOL NN_2,50,0.5025125628140703,0.45977011494252873,0.8,718,47,10,40,1,['ENSMUSG00000025383'],0.15027344226837158,cluster_327_Oligo_NN_individual_results.pkl,Il23a
4.1,cluster,5282 MFOL NN_3,50,0.5072463768115942,0.6363636363636364,0.28,757,8,36,14,1,['ENSMUSG00000061353'],1.0,cluster_327_Oligo_NN_individual_results.pkl,Cxcl12
4.1,cluster,5283 MFOL NN_3,50,0.24193548387096775,0.21875,0.42,690,75,29,21,1,['ENSMUSG00000025383'],0.0,cluster_327_Oligo_NN_individual_results.pkl,Il23a
4.1,cluster,5284 MOL NN_4,50,0.3743961352657005,0.34065934065934067,0.62,705,60,19,31,1,['ENSMUSG00000024197'],0.47103989124298096,cluster_327_Oligo_NN_individual_results.pkl,Plin3
4.1,cluster,5285 MOL NN_4,50,0.297029702970297,0.3157894736842105,0.24,739,26,38,12,1,['ENSMUSG00000046768'],0.0,cluster_327_Oligo_NN_individual_results.pkl,Rhoj
4.1,cluster,5286 MOL NN_4,50,0.94017094017094,0.9565217391304348,0.88,763,2,6,44,1,['ENSMUSG00000034842'],1.0,cluster_327_Oligo_NN_individual_results.pkl,Art3
4.1,cluster,5287 MOL NN_4,50,0.2557544757033248,0.2185792349726776,0.8,622,143,10,40,1,['ENSMUSG00000024810'],0.3102855086326599,cluster_327_Oligo_NN_individual_results.pkl,Il33
4.1,cluster,5288 MOL NN_4,50,0.21604938271604937,0.18421052631578946,0.7,610,155,15,35,1,['ENSMUSG00000064373'],0.2159939855337143,cluster_327_Oligo_NN_individual_results.pkl,Selenop
4.1,cluster,5289 OEC NN_1,50,0.7773109243697479,0.7872340425531915,0.74,140,10,13,37,1,['ENSMUSG00000047497'],1.0,cluster_328_OEC_NN_individual_results.pkl,Adamts12
4.1,cluster,5290 OEC NN_1,50,0.4191616766467066,0.39436619718309857,0.56,107,43,22,28,1,['ENSMUSG00000041378'],0.4211027920246124,cluster_328_OEC_NN_individual_results.pkl,Cldn5
4.1,cluster,5291 OEC NN_1,50,0.7795698924731181,0.8529411764705882,0.58,145,5,21,29,1,['ENSMUSG00000113186'],1.0,cluster_328_OEC_NN_individual_results.pkl,A330076C08Rik
4.1,cluster,5292 OEC NN_1,50,0.4615384615384615,0.6,0.24,142,8,38,12,1,['ENSMUSG00000020374'],0.0,cluster_328_OEC_NN_individual_results.pkl,Rasgef1c
4.1,cluster,5293 ABC NN_1,50,0.7876712328767125,0.9583333333333334,0.46,99,1,27,23,1,['ENSMUSG00000075270'],1.0,cluster_329_ABC_NN_individual_results.pkl,Pde11a
4.1,cluster,5294 ABC NN_1,50,0.02336448598130841,0.024390243902439025,0.02,60,40,49,1,1,['ENSMUSG00000026989'],0.4233896732330322,cluster_329_ABC_NN_individual_results.pkl,Dapl1
4.1,cluster,5295 ABC NN_1,50,0.8999999999999999,0.9,0.9,95,5,5,45,1,['ENSMUSG00000026726'],1.0,cluster_329_ABC_NN_individual_results.pkl,Cubn
4.1,cluster,5296 VLMC NN_1,50,0.4032258064516129,0.4411764705882353,0.3,331,19,35,15,1,['ENSMUSG00000039405'],0.0,cluster_330_VLMC_NN_individual_results.pkl,Prss23
4.1,cluster,5297 VLMC NN_1,50,0.5797101449275363,0.7272727272727273,0.32,344,6,34,16,1,['ENSMUSG00000005883'],0.0,cluster_330_VLMC_NN_individual_results.pkl,Spo11
4.1,cluster,5298 VLMC NN_1,50,0.5844155844155845,0.6923076923076923,0.36,342,8,32,18,1,['ENSMUSG00000050069'],0.0,cluster_330_VLMC_NN_individual_results.pkl,Grem2
4.1,cluster,5299 VLMC NN_1,50,0.44701986754966894,0.42857142857142855,0.54,314,36,23,27,1,['ENSMUSG00000000120'],0.19513791799545288,cluster_330_VLMC_NN_individual_results.pkl,Ngfr
4.1,cluster,5300 VLMC NN_2,50,0.594059405940594,0.631578947368421,0.48,336,14,26,24,1,['ENSMUSG00000002020'],0.0,cluster_330_VLMC_NN_individual_results.pkl,Ltbp2
4.1,cluster,5301 VLMC NN_2,50,0.4491017964071856,0.4225352112676056,0.6,309,41,20,30,1,['ENSMUSG00000031253'],0.7127605676651001,cluster_330_VLMC_NN_individual_results.pkl,Srpx2
