software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,markers,onTarget,file
4.1,cluster,2589 MH Tac2 Glut_3,50,0.5084745762711864,0.7058823529411765,0.24,987,5,38,12,3,"['ENSMUSG00000042453', 'ENSMUSG00000001435', 'ENSMUSG00000041479']",0.106592983007431,cluster_145_MH_Tac2_Glut_results.csv
4.1,cluster,2590 MH Tac2 Glut_3,50,0.1724137931034483,1.0,0.04,992,0,48,2,4,"['ENSMUSG00000053930', 'ENSMUSG00000041479', 'ENSMUSG00000058099', 'ENSMUSG00000023959']",0.0565038993954658,cluster_145_MH_Tac2_Glut_results.csv
4.1,cluster,2591 MH Tac2 Glut_3,50,0.0925925925925925,1.0,0.02,992,0,49,1,3,"['ENSMUSG00000028222', 'ENSMUSG00000053368', 'ENSMUSG00000044317']",0.1547003984451294,cluster_145_MH_Tac2_Glut_results.csv
4.1,cluster,2592 MH Tac2 Glut_3,50,0.4054054054054054,1.0,0.12,992,0,44,6,3,"['ENSMUSG00000098659', 'ENSMUSG00000020218', 'ENSMUSG00000053930']",0.0,cluster_145_MH_Tac2_Glut_results.csv
4.1,cluster,2593 MH Tac2 Glut_3,50,0.0,0.0,0.0,992,0,50,0,3,"['ENSMUSG00000026834', 'ENSMUSG00000045246', 'ENSMUSG00000024076']",0.0,cluster_145_MH_Tac2_Glut_results.csv
4.1,cluster,2594 MH Tac2 Glut_4,42,0.6363636363636364,0.8235294117647058,0.3333333333333333,997,3,28,14,1,['ENSMUSG00000100005'],0.0,cluster_145_MH_Tac2_Glut_results.csv
4.1,cluster,2595 MH Tac2 Glut_4,50,0.4999999999999999,0.9,0.18,991,1,41,9,2,"['ENSMUSG00000032852', 'ENSMUSG00000058571']",0.2713249325752258,cluster_145_MH_Tac2_Glut_results.csv
4.1,cluster,2596 MH Tac2 Glut_5,50,0.6542056074766356,0.6829268292682927,0.56,979,13,22,28,1,['ENSMUSG00000018589'],1.0,cluster_145_MH_Tac2_Glut_results.csv
4.1,cluster,2597 MH Tac2 Glut_5,50,0.7631578947368421,0.8285714285714286,0.58,986,6,21,29,1,['ENSMUSG00000075217'],1.0,cluster_145_MH_Tac2_Glut_results.csv
4.1,cluster,2598 MH Tac2 Glut_5,50,0.8333333333333333,0.935483870967742,0.58,990,2,21,29,2,"['ENSMUSG00000105816', 'ENSMUSG00000004366']",0.5711983442306519,cluster_145_MH_Tac2_Glut_results.csv
4.1,cluster,2599 LH Pou4f1 Sox1 Glut_1,50,0.6553398058252428,0.6923076923076923,0.54,638,12,23,27,1,['ENSMUSG00000074736'],1.0,cluster_146_LH_Pou4f1_Sox1_Glut_results.csv
4.1,cluster,2600 LH Pou4f1 Sox1 Glut_1,50,0.4385964912280701,0.625,0.2,644,6,40,10,1,['ENSMUSG00000004366'],0.0,cluster_146_LH_Pou4f1_Sox1_Glut_results.csv
4.1,cluster,2601 LH Pou4f1 Sox1 Glut_2,50,0.2272727272727272,0.75,0.06,649,1,47,3,2,"['ENSMUSG00000023078', 'ENSMUSG00000041361']",0.5,cluster_146_LH_Pou4f1_Sox1_Glut_results.csv
4.1,cluster,2602 LH Pou4f1 Sox1 Glut_2,50,0.2564102564102564,0.5714285714285714,0.08,647,3,46,4,2,"['ENSMUSG00000032128', 'ENSMUSG00000038760']",0.0782001763582229,cluster_146_LH_Pou4f1_Sox1_Glut_results.csv
4.1,cluster,2603 LH Pou4f1 Sox1 Glut_2,50,0.5373831775700935,0.5609756097560976,0.46,632,18,27,23,1,['ENSMUSG00000024553'],0.0,cluster_146_LH_Pou4f1_Sox1_Glut_results.csv
4.1,cluster,2604 LH Pou4f1 Sox1 Glut_2,50,0.6818181818181818,0.7297297297297297,0.54,640,10,23,27,2,"['ENSMUSG00000029802', 'ENSMUSG00000031727']",0.7295948266983032,cluster_146_LH_Pou4f1_Sox1_Glut_results.csv
4.1,cluster,2605 LH Pou4f1 Sox1 Glut_2,50,0.6443298969072164,0.6944444444444444,0.5,639,11,25,25,1,['ENSMUSG00000036198'],1.0,cluster_146_LH_Pou4f1_Sox1_Glut_results.csv
4.1,cluster,2606 LH Pou4f1 Sox1 Glut_3,50,0.2419354838709677,1.0,0.06,650,0,47,3,2,"['ENSMUSG00000032128', 'ENSMUSG00000054134']",0.0,cluster_146_LH_Pou4f1_Sox1_Glut_results.csv
4.1,cluster,2607 LH Pou4f1 Sox1 Glut_3,50,0.6578947368421053,0.7142857142857143,0.5,640,10,25,25,1,['ENSMUSG00000026832'],1.0,cluster_146_LH_Pou4f1_Sox1_Glut_results.csv
4.1,cluster,2608 LH Pou4f1 Sox1 Glut_3,50,0.6325301204819276,0.7241379310344828,0.42,642,8,29,21,2,"['ENSMUSG00000008575', 'ENSMUSG00000032128']",0.7115859985351562,cluster_146_LH_Pou4f1_Sox1_Glut_results.csv
4.1,cluster,2609 LH Pou4f1 Sox1 Glut_4,50,0.3571428571428571,0.5833333333333334,0.14,645,5,43,7,2,"['ENSMUSG00000019935', 'ENSMUSG00000041479']",0.0,cluster_146_LH_Pou4f1_Sox1_Glut_results.csv
4.1,cluster,2610 LH Pou4f1 Sox1 Glut_4,50,0.5898876404494383,0.65625,0.42,639,11,29,21,1,['ENSMUSG00000022053'],0.0,cluster_146_LH_Pou4f1_Sox1_Glut_results.csv
4.1,cluster,2611 LH Pou4f1 Sox1 Glut_4,50,0.576923076923077,0.75,0.3,645,5,35,15,2,"['ENSMUSG00000035916', 'ENSMUSG00000025432']",0.1419973224401474,cluster_146_LH_Pou4f1_Sox1_Glut_results.csv
4.1,cluster,2612 LH Pou4f1 Sox1 Glut_4,50,0.4081632653061224,0.6666666666666666,0.16,646,4,42,8,2,"['ENSMUSG00000070407', 'ENSMUSG00000112323']",0.2027156352996826,cluster_146_LH_Pou4f1_Sox1_Glut_results.csv
4.1,cluster,2613 AD Serpinb7 Glut_1,50,0.7407407407407407,0.8571428571428571,0.48,46,4,26,24,1,['ENSMUSG00000086541'],0.0,cluster_147_AD_Serpinb7_Glut_results.csv
4.1,cluster,2614 AD Serpinb7 Glut_1,50,0.7191780821917809,0.875,0.42,47,3,29,21,1,['ENSMUSG00000047746'],0.0,cluster_147_AD_Serpinb7_Glut_results.csv
4.1,cluster,2615 AV Col27a1 Glut_1,50,0.8119658119658119,0.8260869565217391,0.76,42,8,12,38,1,['ENSMUSG00000049511'],1.0,cluster_148_AV_Col27a1_Glut_results.csv
4.1,cluster,2616 AV Col27a1 Glut_1,50,0.759493670886076,0.8888888888888888,0.48,47,3,26,24,1,['ENSMUSG00000035580'],0.0,cluster_148_AV_Col27a1_Glut_results.csv
4.1,cluster,2617 PVT-PT Ntrk1 Glut_1,50,0.3932584269662921,0.4375,0.28,724,18,36,14,1,['ENSMUSG00000028785'],0.0,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2618 PVT-PT Ntrk1 Glut_1,50,0.0,0.0,0.0,742,0,50,0,2,"['ENSMUSG00000028004', 'ENSMUSG00000091636']",0.0,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2619 PVT-PT Ntrk1 Glut_1,50,0.0925925925925925,1.0,0.02,742,0,49,1,2,"['ENSMUSG00000061353', 'ENSMUSG00000040856']",0.5,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2620 PVT-PT Ntrk1 Glut_2,50,0.0,0.0,0.0,742,0,50,0,2,"['ENSMUSG00000040856', 'ENSMUSG00000013611']",0.0,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2621 PVT-PT Ntrk1 Glut_2,50,0.4870129870129869,0.5769230769230769,0.3,731,11,35,15,2,"['ENSMUSG00000029219', 'ENSMUSG00000006369']",0.071251705288887,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2622 PVT-PT Ntrk1 Glut_2,50,0.4999999999999999,0.9,0.18,741,1,41,9,1,['ENSMUSG00000054134'],0.0,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2623 PVT-PT Ntrk1 Glut_2,50,0.2868852459016394,0.3888888888888889,0.14,731,11,43,7,2,"['ENSMUSG00000013611', 'ENSMUSG00000090523']",0.0,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2624 PVT-PT Ntrk1 Glut_3,50,0.4651162790697674,0.4615384615384615,0.48,714,28,26,24,2,"['ENSMUSG00000090523', 'ENSMUSG00000058624']",0.3168894946575165,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2625 PVT-PT Ntrk1 Glut_3,42,0.7584269662921348,0.7941176470588235,0.6428571428571429,743,7,15,27,1,['ENSMUSG00000030666'],1.0,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2626 PVT-PT Ntrk1 Glut_3,50,0.2857142857142857,0.8,0.08,741,1,46,4,2,"['ENSMUSG00000033774', 'ENSMUSG00000043659']",0.0,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2627 PVT-PT Ntrk1 Glut_4,50,0.5999999999999999,0.72,0.36,735,7,32,18,1,['ENSMUSG00000039954'],0.0,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2628 PVT-PT Ntrk1 Glut_4,50,0.423076923076923,0.55,0.22,733,9,39,11,2,"['ENSMUSG00000030551', 'ENSMUSG00000022705']",0.32252237200737,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2629 PVT-PT Ntrk1 Glut_4,50,0.3205128205128205,0.7142857142857143,0.1,740,2,45,5,2,"['ENSMUSG00000026347', 'ENSMUSG00000064179']",0.5884723663330078,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2630 PVT-PT Ntrk1 Glut_5,50,0.1515151515151515,0.5,0.04,740,2,48,2,2,"['ENSMUSG00000050663', 'ENSMUSG00000022705']",0.0,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2631 PVT-PT Ntrk1 Glut_5,50,0.0806451612903225,0.3333333333333333,0.02,740,2,49,1,2,"['ENSMUSG00000002930', 'ENSMUSG00000021536']",0.0,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2632 PVT-PT Ntrk1 Glut_6,50,0.4245283018867924,0.6428571428571429,0.18,737,5,41,9,1,['ENSMUSG00000109473'],0.0,cluster_149_PVT-PT_Ntrk1_Glut_results.csv
4.1,cluster,2633 CM-IAD-CL-PCN Sema5b Glut_1,50,0.4999999999999999,0.9,0.18,699,1,41,9,2,"['ENSMUSG00000005611', 'ENSMUSG00000032845']",0.5,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2634 CM-IAD-CL-PCN Sema5b Glut_1,50,0.5294117647058824,0.6,0.36,688,12,32,18,1,['ENSMUSG00000039358'],0.0,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2635 CM-IAD-CL-PCN Sema5b Glut_1,50,0.0,0.0,0.0,699,1,50,0,2,"['ENSMUSG00000063531', 'ENSMUSG00000050663']",0.0558421872556209,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2636 CM-IAD-CL-PCN Sema5b Glut_1,50,0.708955223880597,0.9047619047619048,0.38,698,2,31,19,2,"['ENSMUSG00000026452', 'ENSMUSG00000038370']",0.6054892539978027,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2637 CM-IAD-CL-PCN Sema5b Glut_2,50,0.3378378378378379,0.8333333333333334,0.1,699,1,45,5,3,"['ENSMUSG00000038331', 'ENSMUSG00000061171', 'ENSMUSG00000047161']",0.3608470559120178,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2638 CM-IAD-CL-PCN Sema5b Glut_2,50,0.3012048192771084,0.3448275862068966,0.2,681,19,40,10,1,['ENSMUSG00000032515'],0.0,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2639 CM-IAD-CL-PCN Sema5b Glut_2,50,0.5,0.5,0.5,675,25,25,25,1,['ENSMUSG00000020218'],1.0,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2640 CM-IAD-CL-PCN Sema5b Glut_3,50,0.1428571428571428,0.4,0.04,697,3,48,2,2,"['ENSMUSG00000034330', 'ENSMUSG00000032259']",0.0,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2641 CM-IAD-CL-PCN Sema5b Glut_3,50,0.7017543859649122,1.0,0.32,700,0,34,16,2,"['ENSMUSG00000017493', 'ENSMUSG00000041482']",0.7590852975845337,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2642 CM-IAD-CL-PCN Sema5b Glut_3,50,0.219298245614035,0.3125,0.1,689,11,45,5,2,"['ENSMUSG00000049107', 'ENSMUSG00000013611']",0.0,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2643 CM-IAD-CL-PCN Sema5b Glut_4,50,0.7222222222222222,0.7090909090909091,0.78,684,16,11,39,1,['ENSMUSG00000039116'],1.0,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2644 CM-IAD-CL-PCN Sema5b Glut_4,50,0.0,0.0,0.0,700,0,50,0,3,"['ENSMUSG00000050558', 'ENSMUSG00000020734', 'ENSMUSG00000041730']",0.0,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2645 CM-IAD-CL-PCN Sema5b Glut_4,50,0.2272727272727272,0.75,0.06,699,1,47,3,2,"['ENSMUSG00000050558', 'ENSMUSG00000045672']",0.1057745143771171,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2646 CM-IAD-CL-PCN Sema5b Glut_5,50,0.4878048780487805,1.0,0.16,700,0,42,8,2,"['ENSMUSG00000043659', 'ENSMUSG00000019935']",0.5,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2647 CM-IAD-CL-PCN Sema5b Glut_5,50,0.2419354838709677,1.0,0.06,700,0,47,3,2,"['ENSMUSG00000067001', 'ENSMUSG00000031995']",0.0,cluster_150_CM-IAD-CL-PCN_Sema5b_Glut_results.csv
4.1,cluster,2648 TH Prkcd Grin2c Glut_1,50,0.0,0.0,0.0,2044,6,50,0,3,"['ENSMUSG00000053963', 'ENSMUSG00000029819', 'ENSMUSG00000056492']",0.0217506252229213,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2649 TH Prkcd Grin2c Glut_1,50,0.4123711340206186,0.4444444444444444,0.32,2030,20,34,16,1,['ENSMUSG00000029648'],0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2650 TH Prkcd Grin2c Glut_2,50,0.5392156862745098,0.8461538461538461,0.22,2048,2,39,11,3,"['ENSMUSG00000068859', 'ENSMUSG00000055026', 'ENSMUSG00000025504']",0.1422323286533355,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2651 TH Prkcd Grin2c Glut_3,50,0.3378378378378379,0.8333333333333334,0.1,2049,1,45,5,3,"['ENSMUSG00000004892', 'ENSMUSG00000028370', 'ENSMUSG00000059187']",0.0603314936161041,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2652 TH Prkcd Grin2c Glut_3,50,0.4255319148936171,0.7272727272727273,0.16,2047,3,42,8,2,"['ENSMUSG00000056870', 'ENSMUSG00000030340']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2653 TH Prkcd Grin2c Glut_4,50,0.5555555555555556,1.0,0.2,2050,0,40,10,2,"['ENSMUSG00000021948', 'ENSMUSG00000071984']",0.0188486874103546,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2654 TH Prkcd Grin2c Glut_4,50,0.5188679245283019,0.7857142857142857,0.22,2047,3,39,11,1,['ENSMUSG00000025582'],0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2655 TH Prkcd Grin2c Glut_5,50,0.0,0.0,0.0,2047,3,50,0,3,"['ENSMUSG00000068859', 'ENSMUSG00000059022', 'ENSMUSG00000055026']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2656 TH Prkcd Grin2c Glut_5,50,0.0,0.0,0.0,2050,0,50,0,4,"['ENSMUSG00000099503', 'ENSMUSG00000068859', 'ENSMUSG00000046178', 'ENSMUSG00000018486']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2657 TH Prkcd Grin2c Glut_5,50,0.0862068965517241,0.5,0.02,2049,1,49,1,4,"['ENSMUSG00000004110', 'ENSMUSG00000030785', 'ENSMUSG00000019866', 'ENSMUSG00000040605']",0.0190751198679208,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2658 TH Prkcd Grin2c Glut_5,50,0.783582089552239,1.0,0.42,2050,0,29,21,2,"['ENSMUSG00000032537', 'ENSMUSG00000021732']",0.6998493671417236,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2659 TH Prkcd Grin2c Glut_6,50,0.3333333333333333,0.6,0.12,2046,4,44,6,2,"['ENSMUSG00000053626', 'ENSMUSG00000062393']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2660 TH Prkcd Grin2c Glut_6,50,0.0,0.0,0.0,2050,0,50,0,4,"['ENSMUSG00000036962', 'ENSMUSG00000026463', 'ENSMUSG00000021708', 'ENSMUSG00000045731']",0.0495885610580444,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2661 TH Prkcd Grin2c Glut_6,50,0.2857142857142857,0.8,0.08,2049,1,46,4,2,"['ENSMUSG00000040605', 'ENSMUSG00000032773']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2662 TH Prkcd Grin2c Glut_6,50,0.0,0.0,0.0,2050,0,50,0,5,"['ENSMUSG00000040998', 'ENSMUSG00000040536', 'ENSMUSG00000028364', 'ENSMUSG00000100005', 'ENSMUSG00000005611']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2663 TH Prkcd Grin2c Glut_6,50,0.5963302752293578,0.6190476190476191,0.52,2034,16,24,26,2,"['ENSMUSG00000063531', 'ENSMUSG00000014198']",0.5540329217910767,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2664 TH Prkcd Grin2c Glut_6,50,0.0,0.0,0.0,2050,0,50,0,5,"['ENSMUSG00000040536', 'ENSMUSG00000028364', 'ENSMUSG00000039116', 'ENSMUSG00000112527', 'ENSMUSG00000061013']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2665 TH Prkcd Grin2c Glut_7,50,0.0806451612903225,0.3333333333333333,0.02,2048,2,49,1,2,"['ENSMUSG00000042514', 'ENSMUSG00000045179']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2666 TH Prkcd Grin2c Glut_7,50,0.0,0.0,0.0,2050,0,50,0,2,"['ENSMUSG00000030340', 'ENSMUSG00000019890']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2667 TH Prkcd Grin2c Glut_7,50,0.4245283018867924,0.6428571428571429,0.18,2045,5,41,9,1,['ENSMUSG00000066842'],0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2668 TH Prkcd Grin2c Glut_8,50,0.1724137931034483,1.0,0.04,2050,0,48,2,2,"['ENSMUSG00000028753', 'ENSMUSG00000058624']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2669 TH Prkcd Grin2c Glut_8,50,0.5882352941176471,0.9230769230769232,0.24,2049,1,38,12,2,"['ENSMUSG00000060371', 'ENSMUSG00000019890']",0.5,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2670 TH Prkcd Grin2c Glut_8,50,0.4054054054054054,1.0,0.12,2050,0,44,6,2,"['ENSMUSG00000025946', 'ENSMUSG00000076609']",0.3302299976348877,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2671 TH Prkcd Grin2c Glut_8,50,0.0806451612903225,0.3333333333333333,0.02,2048,2,49,1,3,"['ENSMUSG00000024211', 'ENSMUSG00000031559', 'ENSMUSG00000032845']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2672 TH Prkcd Grin2c Glut_8,50,0.0,0.0,0.0,2049,1,50,0,3,"['ENSMUSG00000028519', 'ENSMUSG00000041540', 'ENSMUSG00000020614']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2673 TH Prkcd Grin2c Glut_8,50,0.0806451612903225,0.3333333333333333,0.02,2048,2,49,1,4,"['ENSMUSG00000025946', 'ENSMUSG00000032436', 'ENSMUSG00000000861', 'ENSMUSG00000022705']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2674 TH Prkcd Grin2c Glut_9,50,0.3370786516853932,0.375,0.24,2030,20,38,12,1,['ENSMUSG00000041730'],0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2675 TH Prkcd Grin2c Glut_9,50,0.0,0.0,0.0,2050,0,50,0,3,"['ENSMUSG00000060044', 'ENSMUSG00000033063', 'ENSMUSG00000042514']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2676 TH Prkcd Grin2c Glut_9,50,0.3160919540229885,0.3548387096774194,0.22,2030,20,39,11,1,['ENSMUSG00000027400'],0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2677 TH Prkcd Grin2c Glut_10,50,0.4591836734693877,0.75,0.18,2047,3,41,9,2,"['ENSMUSG00000032034', 'ENSMUSG00000019935']",0.5,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2678 TH Prkcd Grin2c Glut_10,50,0.0,0.0,0.0,2050,0,50,0,3,"['ENSMUSG00000031662', 'ENSMUSG00000002900', 'ENSMUSG00000117655']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2679 TH Prkcd Grin2c Glut_11,50,0.2966101694915254,0.4117647058823529,0.14,2040,10,43,7,1,['ENSMUSG00000004655'],0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2680 TH Prkcd Grin2c Glut_11,50,0.0862068965517241,0.5,0.02,2049,1,49,1,4,"['ENSMUSG00000070643', 'ENSMUSG00000032492', 'ENSMUSG00000090121', 'ENSMUSG00000053414']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2681 TH Prkcd Grin2c Glut_12,50,0.0,0.0,0.0,2049,1,50,0,3,"['ENSMUSG00000099503', 'ENSMUSG00000041540', 'ENSMUSG00000006369']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2682 TH Prkcd Grin2c Glut_12,50,0.6294964028776978,0.6140350877192983,0.7,2028,22,15,35,1,['ENSMUSG00000029151'],1.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2683 TH Prkcd Grin2c Glut_13,50,0.0,0.0,0.0,2049,1,50,0,3,"['ENSMUSG00000029154', 'ENSMUSG00000042717', 'ENSMUSG00000046500']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2684 TH Prkcd Grin2c Glut_13,50,0.4508196721311476,0.6111111111111112,0.22,2043,7,39,11,2,"['ENSMUSG00000029304', 'ENSMUSG00000030669']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2685 TH Prkcd Grin2c Glut_13,50,0.6557377049180328,0.8888888888888888,0.32,2048,2,34,16,2,"['ENSMUSG00000026452', 'ENSMUSG00000029304']",0.682083010673523,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2686 TH Prkcd Grin2c Glut_13,50,0.5232558139534883,1.0,0.18,2050,0,41,9,2,"['ENSMUSG00000026452', 'ENSMUSG00000025592']",0.317916989326477,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2687 TH Prkcd Grin2c Glut_13,50,0.2325581395348837,0.4444444444444444,0.08,2045,5,46,4,2,"['ENSMUSG00000002900', 'ENSMUSG00000022021']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2688 TH Prkcd Grin2c Glut_14,50,0.2272727272727272,0.75,0.06,2049,1,47,3,3,"['ENSMUSG00000027861', 'ENSMUSG00000028197', 'ENSMUSG00000019935']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2689 TH Prkcd Grin2c Glut_14,50,0.0,0.0,0.0,2049,1,50,0,3,"['ENSMUSG00000005763', 'ENSMUSG00000033685', 'ENSMUSG00000018486']",0.0,cluster_151_TH_Prkcd_Grin2c_Glut_results.csv
4.1,cluster,2690 RE-Xi Nox4 Glut_1,50,0.4615384615384615,0.6,0.24,642,8,38,12,2,"['ENSMUSG00000066842', 'ENSMUSG00000064179']",0.0,cluster_152_RE-Xi_Nox4_Glut_results.csv
4.1,cluster,2691 RE-Xi Nox4 Glut_1,50,0.5747126436781609,0.6451612903225806,0.4,639,11,30,20,2,"['ENSMUSG00000050447', 'ENSMUSG00000055653']",0.1632053107023239,cluster_152_RE-Xi_Nox4_Glut_results.csv
4.1,cluster,2692 RE-Xi Nox4 Glut_1,50,0.0,0.0,0.0,650,0,50,0,2,"['ENSMUSG00000115654', 'ENSMUSG00000022416']",0.0,cluster_152_RE-Xi_Nox4_Glut_results.csv
4.1,cluster,2693 RE-Xi Nox4 Glut_1,50,0.6132075471698114,0.9285714285714286,0.26,649,1,37,13,2,"['ENSMUSG00000066842', 'ENSMUSG00000038112']",0.5,cluster_152_RE-Xi_Nox4_Glut_results.csv
4.1,cluster,2694 RE-Xi Nox4 Glut_2,50,0.3246753246753247,0.3846153846153846,0.2,634,16,40,10,1,['ENSMUSG00000069581'],0.0,cluster_152_RE-Xi_Nox4_Glut_results.csv
4.1,cluster,2695 RE-Xi Nox4 Glut_2,50,0.5999999999999999,0.72,0.36,643,7,32,18,2,"['ENSMUSG00000055214', 'ENSMUSG00000038257']",0.5487768054008484,cluster_152_RE-Xi_Nox4_Glut_results.csv
4.1,cluster,2696 RE-Xi Nox4 Glut_2,50,0.0,0.0,0.0,650,0,50,0,3,"['ENSMUSG00000030562', 'ENSMUSG00000033063', 'ENSMUSG00000075296']",0.0819021463394165,cluster_152_RE-Xi_Nox4_Glut_results.csv
4.1,cluster,2697 RE-Xi Nox4 Glut_2,50,0.4255319148936171,0.7272727272727273,0.16,647,3,42,8,2,"['ENSMUSG00000043456', 'ENSMUSG00000056492']",0.5,cluster_152_RE-Xi_Nox4_Glut_results.csv
4.1,cluster,2698 RE-Xi Nox4 Glut_3,50,0.0,0.0,0.0,650,0,50,0,3,"['ENSMUSG00000034486', 'ENSMUSG00000032548', 'ENSMUSG00000016206']",0.0,cluster_152_RE-Xi_Nox4_Glut_results.csv
4.1,cluster,2699 RE-Xi Nox4 Glut_3,50,0.0862068965517241,0.5,0.02,649,1,49,1,2,"['ENSMUSG00000032776', 'ENSMUSG00000098682']",0.0615579821169376,cluster_152_RE-Xi_Nox4_Glut_results.csv
