defined_class	cell_set_accession	Taxonomy_label	Exclude_from_ontology	defined_class_name	defined_class_definition	Curated_synonyms	Classification	Classification_comment	Classification_pub	Expresses	Expresses_comment	Expresses_pub	Projection_type	Layers	Cross_species_text	Comment
http://purl.obolibrary.org/obo/PCL_0114276	CS20230722_CLUS_1896	1896 PVpo-VMPO-MPN Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114277	CS20230722_CLUS_1897	1897 PVpo-VMPO-MPN Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114278	CS20230722_CLUS_1898	1898 PVpo-VMPO-MPN Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114279	CS20230722_CLUS_1899	1899 PVpo-VMPO-MPN Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114280	CS20230722_CLUS_1900	1900 PVpo-VMPO-MPN Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114281	CS20230722_CLUS_1901	1901 PVpo-VMPO-MPN Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114282	CS20230722_CLUS_1902	1902 PVpo-VMPO-MPN Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114283	CS20230722_CLUS_1903	1903 PVpo-VMPO-MPN Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114284	CS20230722_CLUS_1904	1904 PVpo-VMPO-MPN Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114285	CS20230722_CLUS_1905	1905 PVpo-VMPO-MPN Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114286	CS20230722_CLUS_1906	1906 PVpo-VMPO-MPN Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114287	CS20230722_CLUS_1907	1907 PVpo-VMPO-MPN Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114288	CS20230722_CLUS_1908	1908 PVpo-VMPO-MPN Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114289	CS20230722_CLUS_1909	1909 PVpo-VMPO-MPN Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114290	CS20230722_CLUS_1910	1910 PVpo-VMPO-MPN Hmx2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0114291	CS20230722_CLUS_1911	1911 PVpo-VMPO-MPN Hmx2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0114292	CS20230722_CLUS_1912	1912 PVpo-VMPO-MPN Hmx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114293	CS20230722_CLUS_1913	1913 PVpo-VMPO-MPN Hmx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114294	CS20230722_CLUS_1914	1914 PVpo-VMPO-MPN Hmx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114295	CS20230722_CLUS_1915	1915 PVpo-VMPO-MPN Hmx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114296	CS20230722_CLUS_1916	1916 PVpo-VMPO-MPN Hmx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114297	CS20230722_CLUS_1917	1917 DMH Hmx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114298	CS20230722_CLUS_1918	1918 DMH Hmx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114299	CS20230722_CLUS_1919	1919 DMH Hmx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114300	CS20230722_CLUS_1920	1920 DMH Hmx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114301	CS20230722_CLUS_1921	1921 DMH Hmx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114302	CS20230722_CLUS_1922	1922 DMH Hmx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114303	CS20230722_CLUS_1923	1923 DMH Hmx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114304	CS20230722_CLUS_1924	1924 DMH Hmx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114305	CS20230722_CLUS_1925	1925 DMH Hmx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114306	CS20230722_CLUS_1926	1926 DMH Hmx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114307	CS20230722_CLUS_1927	1927 DMH Hmx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114308	CS20230722_CLUS_1928	1928 DMH Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114309	CS20230722_CLUS_1929	1929 DMH Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114310	CS20230722_CLUS_1930	1930 DMH Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114311	CS20230722_CLUS_1931	1931 DMH Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114312	CS20230722_CLUS_1932	1932 DMH Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114313	CS20230722_CLUS_1933	1933 DMH Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114314	CS20230722_CLUS_1934	1934 DMH Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114315	CS20230722_CLUS_1935	1935 DMH Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114316	CS20230722_CLUS_1936	1936 DMH Hmx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114317	CS20230722_CLUS_1937	1937 DMH Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114318	CS20230722_CLUS_1938	1938 DMH Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114319	CS20230722_CLUS_1939	1939 DMH Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114320	CS20230722_CLUS_1940	1940 DMH Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114321	CS20230722_CLUS_1941	1941 DMH Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114322	CS20230722_CLUS_1942	1942 DMH Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114323	CS20230722_CLUS_1943	1943 DMH Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114324	CS20230722_CLUS_1944	1944 DMH Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114325	CS20230722_CLUS_1945	1945 DMH Hmx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114326	CS20230722_CLUS_1946	1946 DMH Hmx2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0114327	CS20230722_CLUS_1947	1947 DMH Hmx2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0114328	CS20230722_CLUS_1948	1948 DMH Hmx2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0114329	CS20230722_CLUS_1949	1949 DMH Hmx2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0114330	CS20230722_CLUS_1950	1950 DMH Hmx2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0114331	CS20230722_CLUS_1951	1951 DMH Hmx2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0114332	CS20230722_CLUS_1952	1952 DMH Hmx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114333	CS20230722_CLUS_1953	1953 DMH Hmx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114334	CS20230722_CLUS_1954	1954 DMH Hmx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114335	CS20230722_CLUS_1955	1955 DMH Hmx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114336	CS20230722_CLUS_1956	1956 DMH Hmx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114337	CS20230722_CLUS_1957	1957 DMH Hmx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114338	CS20230722_CLUS_1958	1958 DMH Hmx2 Gaba_6														
http://purl.obolibrary.org/obo/PCL_0114339	CS20230722_CLUS_1959	1959 DMH Hmx2 Gaba_6														
http://purl.obolibrary.org/obo/PCL_0114340	CS20230722_CLUS_1960	1960 DMH Hmx2 Gaba_6														
http://purl.obolibrary.org/obo/PCL_0114341	CS20230722_CLUS_1961	1961 ARH-PVp Tbx3 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114342	CS20230722_CLUS_1962	1962 ARH-PVp Tbx3 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114343	CS20230722_CLUS_1963	1963 ARH-PVp Tbx3 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114344	CS20230722_CLUS_1964	1964 ARH-PVp Tbx3 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114345	CS20230722_CLUS_1965	1965 ARH-PVp Tbx3 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114346	CS20230722_CLUS_1966	1966 ARH-PVp Tbx3 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114347	CS20230722_CLUS_1967	1967 ARH-PVp Tbx3 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114348	CS20230722_CLUS_1968	1968 ARH-PVp Tbx3 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114349	CS20230722_CLUS_1969	1969 ARH-PVp Tbx3 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114350	CS20230722_CLUS_1970	1970 ARH-PVp Tbx3 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114351	CS20230722_CLUS_1971	1971 ARH-PVp Tbx3 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0114352	CS20230722_CLUS_1972	1972 LGv-ZI Otx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114353	CS20230722_CLUS_1973	1973 LGv-ZI Otx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114354	CS20230722_CLUS_1974	1974 LGv-ZI Otx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114355	CS20230722_CLUS_1975	1975 LGv-ZI Otx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114356	CS20230722_CLUS_1976	1976 LGv-ZI Otx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0114357	CS20230722_CLUS_1977	1977 LGv-ZI Otx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114358	CS20230722_CLUS_1978	1978 LGv-ZI Otx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0114360	CS20230722_CLUS_1980	1980 LGv-ZI Otx2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0114361	CS20230722_CLUS_1981	1981 LGv-ZI Otx2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0114362	CS20230722_CLUS_1982	1982 LGv-ZI Otx2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0114363	CS20230722_CLUS_1983	1983 LGv-ZI Otx2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0114364	CS20230722_CLUS_1984	1984 LGv-ZI Otx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114365	CS20230722_CLUS_1985	1985 LGv-ZI Otx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114366	CS20230722_CLUS_1986	1986 LGv-ZI Otx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114367	CS20230722_CLUS_1987	1987 LGv-ZI Otx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114368	CS20230722_CLUS_1988	1988 LGv-ZI Otx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0114370	CS20230722_CLUS_1990	1990 TRS-BAC Sln Glut_1														
http://purl.obolibrary.org/obo/PCL_0114371	CS20230722_CLUS_1991	1991 TRS-BAC Sln Glut_1														
http://purl.obolibrary.org/obo/PCL_0114372	CS20230722_CLUS_1992	1992 TRS-BAC Sln Glut_1														
http://purl.obolibrary.org/obo/PCL_0114373	CS20230722_CLUS_1993	1993 TRS-BAC Sln Glut_2														
http://purl.obolibrary.org/obo/PCL_0114374	CS20230722_CLUS_1994	1994 TRS-BAC Sln Glut_2														
http://purl.obolibrary.org/obo/PCL_0114375	CS20230722_CLUS_1995	1995 GPi Tbr1 Cngb3 Gaba-Glut_1														
http://purl.obolibrary.org/obo/PCL_0114376	CS20230722_CLUS_1996	1996 GPi Tbr1 Cngb3 Gaba-Glut_1														
http://purl.obolibrary.org/obo/PCL_0114377	CS20230722_CLUS_1997	1997 GPi Tbr1 Cngb3 Gaba-Glut_1														
http://purl.obolibrary.org/obo/PCL_0114378	CS20230722_CLUS_1998	1998 MEA-COA-BMA Ccdc42 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114379	CS20230722_CLUS_1999	1999 MEA-COA-BMA Ccdc42 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114380	CS20230722_CLUS_2000	2000 MEA-COA-BMA Ccdc42 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114381	CS20230722_CLUS_2001	2001 MEA-COA-BMA Ccdc42 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114382	CS20230722_CLUS_2002	2002 MEA-COA-BMA Ccdc42 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114383	CS20230722_CLUS_2003	2003 MEA-COA-BMA Ccdc42 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114385	CS20230722_CLUS_2005	2005 MEA-COA-BMA Ccdc42 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114386	CS20230722_CLUS_2006	2006 MEA-COA-BMA Ccdc42 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114387	CS20230722_CLUS_2007	2007 MEA-COA-BMA Ccdc42 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114388	CS20230722_CLUS_2008	2008 MEA-COA-BMA Ccdc42 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114389	CS20230722_CLUS_2009	2009 MEA-COA-BMA Ccdc42 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114390	CS20230722_CLUS_2010	2010 MEA-COA-BMA Ccdc42 Glut_4														
http://purl.obolibrary.org/obo/PCL_0114391	CS20230722_CLUS_2011	2011 MEA-COA-BMA Ccdc42 Glut_4														
http://purl.obolibrary.org/obo/PCL_0114392	CS20230722_CLUS_2012	2012 MEA-COA-BMA Ccdc42 Glut_4														
http://purl.obolibrary.org/obo/PCL_0114393	CS20230722_CLUS_2013	2013 MEA-COA-BMA Ccdc42 Glut_4														
http://purl.obolibrary.org/obo/PCL_0114394	CS20230722_CLUS_2014	2014 COAa-PAA-MEA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114395	CS20230722_CLUS_2015	2015 COAa-PAA-MEA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114396	CS20230722_CLUS_2016	2016 COAa-PAA-MEA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114397	CS20230722_CLUS_2017	2017 COAa-PAA-MEA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114398	CS20230722_CLUS_2018	2018 COAa-PAA-MEA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114399	CS20230722_CLUS_2019	2019 COAa-PAA-MEA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114400	CS20230722_CLUS_2020	2020 COAa-PAA-MEA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114401	CS20230722_CLUS_2021	2021 COAa-PAA-MEA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114402	CS20230722_CLUS_2022	2022 COAa-PAA-MEA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114403	CS20230722_CLUS_2023	2023 COAa-PAA-MEA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114404	CS20230722_CLUS_2024	2024 COAa-PAA-MEA Barhl2 Glut_2														
http://purl.obolibrary.org/obo/PCL_0114405	CS20230722_CLUS_2025	2025 COAa-PAA-MEA Barhl2 Glut_2														
http://purl.obolibrary.org/obo/PCL_0114406	CS20230722_CLUS_2026	2026 COAa-PAA-MEA Barhl2 Glut_2														
http://purl.obolibrary.org/obo/PCL_0114407	CS20230722_CLUS_2027	2027 COAa-PAA-MEA Barhl2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114408	CS20230722_CLUS_2028	2028 COAa-PAA-MEA Barhl2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114409	CS20230722_CLUS_2029	2029 COAa-PAA-MEA Barhl2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114410	CS20230722_CLUS_2030	2030 COAa-PAA-MEA Barhl2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114411	CS20230722_CLUS_2031	2031 COAa-PAA-MEA Barhl2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114412	CS20230722_CLUS_2032	2032 COAa-PAA-MEA Barhl2 Glut_4														
http://purl.obolibrary.org/obo/PCL_0114413	CS20230722_CLUS_2033	2033 COAa-PAA-MEA Barhl2 Glut_4														
http://purl.obolibrary.org/obo/PCL_0114414	CS20230722_CLUS_2034	2034 COAa-PAA-MEA Barhl2 Glut_4														
http://purl.obolibrary.org/obo/PCL_0114415	CS20230722_CLUS_2035	2035 COAa-PAA-MEA Barhl2 Glut_5														
http://purl.obolibrary.org/obo/PCL_0114416	CS20230722_CLUS_2036	2036 COAa-PAA-MEA Barhl2 Glut_5														
http://purl.obolibrary.org/obo/PCL_0114417	CS20230722_CLUS_2037	2037 COAa-PAA-MEA Barhl2 Glut_5														
http://purl.obolibrary.org/obo/PCL_0114418	CS20230722_CLUS_2038	2038 COAa-PAA-MEA Barhl2 Glut_6														
http://purl.obolibrary.org/obo/PCL_0114419	CS20230722_CLUS_2039	2039 COAa-PAA-MEA Barhl2 Glut_6														
http://purl.obolibrary.org/obo/PCL_0114420	CS20230722_CLUS_2040	2040 COAa-PAA-MEA Barhl2 Glut_6														
http://purl.obolibrary.org/obo/PCL_0114421	CS20230722_CLUS_2041	2041 COAa-PAA-MEA Barhl2 Glut_7														
http://purl.obolibrary.org/obo/PCL_0114422	CS20230722_CLUS_2042	2042 COAa-PAA-MEA Barhl2 Glut_7														
http://purl.obolibrary.org/obo/PCL_0114423	CS20230722_CLUS_2043	2043 COAa-PAA-MEA Barhl2 Glut_7														
http://purl.obolibrary.org/obo/PCL_0114424	CS20230722_CLUS_2044	2044 COAa-PAA-MEA Barhl2 Glut_7														
http://purl.obolibrary.org/obo/PCL_0114425	CS20230722_CLUS_2045	2045 COAa-PAA-MEA Barhl2 Glut_7														
http://purl.obolibrary.org/obo/PCL_0114426	CS20230722_CLUS_2046	2046 COAa-PAA-MEA Barhl2 Glut_7														
http://purl.obolibrary.org/obo/PCL_0114427	CS20230722_CLUS_2047	2047 COAa-PAA-MEA Barhl2 Glut_7														
http://purl.obolibrary.org/obo/PCL_0114428	CS20230722_CLUS_2048	2048 COAa-PAA-MEA Barhl2 Glut_7														
http://purl.obolibrary.org/obo/PCL_0114429	CS20230722_CLUS_2049	2049 COAa-PAA-MEA Barhl2 Glut_8														
http://purl.obolibrary.org/obo/PCL_0114430	CS20230722_CLUS_2050	2050 COAa-PAA-MEA Barhl2 Glut_8														
http://purl.obolibrary.org/obo/PCL_0114431	CS20230722_CLUS_2051	2051 COAa-PAA-MEA Barhl2 Glut_8														
http://purl.obolibrary.org/obo/PCL_0114432	CS20230722_CLUS_2052	2052 COAa-PAA-MEA Barhl2 Glut_8														
http://purl.obolibrary.org/obo/PCL_0114434	CS20230722_CLUS_2054	2054 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114435	CS20230722_CLUS_2055	2055 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114436	CS20230722_CLUS_2056	2056 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114437	CS20230722_CLUS_2057	2057 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114438	CS20230722_CLUS_2058	2058 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114439	CS20230722_CLUS_2059	2059 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114440	CS20230722_CLUS_2060	2060 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114441	CS20230722_CLUS_2061	2061 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114442	CS20230722_CLUS_2062	2062 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114443	CS20230722_CLUS_2063	2063 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114444	CS20230722_CLUS_2064	2064 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114445	CS20230722_CLUS_2065	2065 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114446	CS20230722_CLUS_2066	2066 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114447	CS20230722_CLUS_2067	2067 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114448	CS20230722_CLUS_2068	2068 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114449	CS20230722_CLUS_2069	2069 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114450	CS20230722_CLUS_2070	2070 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114451	CS20230722_CLUS_2071	2071 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114452	CS20230722_CLUS_2072	2072 MS-SF Bsx Glut_1														
http://purl.obolibrary.org/obo/PCL_0114453	CS20230722_CLUS_2073	2073 AVPV-MEPO-SFO Tbr1 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114454	CS20230722_CLUS_2074	2074 AVPV-MEPO-SFO Tbr1 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114455	CS20230722_CLUS_2075	2075 AVPV-MEPO-SFO Tbr1 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114456	CS20230722_CLUS_2076	2076 AVPV-MEPO-SFO Tbr1 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114457	CS20230722_CLUS_2077	2077 AVPV-MEPO-SFO Tbr1 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114458	CS20230722_CLUS_2078	2078 AVPV-MEPO-SFO Tbr1 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114459	CS20230722_CLUS_2079	2079 AVPV-MEPO-SFO Tbr1 Glut_2														
http://purl.obolibrary.org/obo/PCL_0114460	CS20230722_CLUS_2080	2080 AVPV-MEPO-SFO Tbr1 Glut_2														
http://purl.obolibrary.org/obo/PCL_0114461	CS20230722_CLUS_2081	2081 AVPV-MEPO-SFO Tbr1 Glut_2														
http://purl.obolibrary.org/obo/PCL_0114462	CS20230722_CLUS_2082	2082 AVPV-MEPO-SFO Tbr1 Glut_2														
http://purl.obolibrary.org/obo/PCL_0114463	CS20230722_CLUS_2083	2083 AVPV-MEPO-SFO Tbr1 Glut_2														
http://purl.obolibrary.org/obo/PCL_0114464	CS20230722_CLUS_2084	2084 AVPV-MEPO-SFO Tbr1 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114465	CS20230722_CLUS_2085	2085 AVPV-MEPO-SFO Tbr1 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114466	CS20230722_CLUS_2086	2086 AVPV-MEPO-SFO Tbr1 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114467	CS20230722_CLUS_2087	2087 AVPV-MEPO-SFO Tbr1 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114468	CS20230722_CLUS_2088	2088 AVPV-MEPO-SFO Tbr1 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114469	CS20230722_CLUS_2089	2089 AVPV-MEPO-SFO Tbr1 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114470	CS20230722_CLUS_2090	2090 AVPV-MEPO-SFO Tbr1 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114471	CS20230722_CLUS_2091	2091 AVPV-MEPO-SFO Tbr1 Glut_3														
http://purl.obolibrary.org/obo/PCL_0114472	CS20230722_CLUS_2092	2092 AVPV-MEPO-SFO Tbr1 Glut_4														
http://purl.obolibrary.org/obo/PCL_0114473	CS20230722_CLUS_2093	2093 AVPV-MEPO-SFO Tbr1 Glut_4														
http://purl.obolibrary.org/obo/PCL_0114474	CS20230722_CLUS_2094	2094 AVPV-MEPO-SFO Tbr1 Glut_4														
http://purl.obolibrary.org/obo/PCL_0114475	CS20230722_CLUS_2095	2095 AVPV-MEPO-SFO Tbr1 Glut_4														
http://purl.obolibrary.org/obo/PCL_0114476	CS20230722_CLUS_2096	2096 AVPV-MEPO-SFO Tbr1 Glut_5														
http://purl.obolibrary.org/obo/PCL_0114477	CS20230722_CLUS_2097	2097 AVPV-MEPO-SFO Tbr1 Glut_5														
http://purl.obolibrary.org/obo/PCL_0114478	CS20230722_CLUS_2098	2098 AVPV-MEPO-SFO Tbr1 Glut_5														
http://purl.obolibrary.org/obo/PCL_0114479	CS20230722_CLUS_2099	2099 LHA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114480	CS20230722_CLUS_2100	2100 LHA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114481	CS20230722_CLUS_2101	2101 LHA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114482	CS20230722_CLUS_2102	2102 LHA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114483	CS20230722_CLUS_2103	2103 LHA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114484	CS20230722_CLUS_2104	2104 LHA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114485	CS20230722_CLUS_2105	2105 LHA Barhl2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0114486	CS20230722_CLUS_2106	2106 LHA Barhl2 Glut_2														
http://purl.obolibrary.org/obo/PCL_0114487	CS20230722_CLUS_2107	2107 LHA Barhl2 Glut_2														
